"Time","rmedina","remote2","remote2","remote3","remote2","remote3"
2025-10-13 13:12:00,1,,,,,
2025-10-13 13:12:30,1,,,,,
2025-10-13 13:13:00,1,,,,,
2025-10-13 13:13:30,1,,,,,
2025-10-13 13:14:00,1,,,,,
2025-10-13 13:14:30,1,,,,,
2025-10-13 13:15:00,1,,,,,
2025-10-13 13:15:30,1,,,,,
2025-10-13 13:16:00,1,,,,,
2025-10-13 13:16:30,1,,,,,
2025-10-13 13:17:00,1,,,,,
2025-10-13 13:17:30,1,,,,,
2025-10-13 13:18:00,1,,,,,
2025-10-13 13:18:30,1,,,,,
2025-10-13 13:19:00,1,,,,,
2025-10-13 13:19:30,1,,,,,
2025-10-13 13:20:00,1,,,,,
2025-10-13 13:20:30,1,,,,,
2025-10-13 13:21:00,1,,,,,
2025-10-13 13:21:30,1,,,,1,
2025-10-13 13:22:00,1,,,,1,
2025-10-13 13:22:30,1,,,,1,
2025-10-13 13:23:00,1,,,,1,
2025-10-13 13:23:30,1,,,,1,
2025-10-13 13:24:00,1,,,,1,
2025-10-13 13:24:30,1,,,,1,
2025-10-13 13:25:00,1,,,,1,
2025-10-13 13:25:30,1,,,,1,
2025-10-13 13:26:00,1,,,,1,
2025-10-13 13:26:30,1,,,,1,
2025-10-13 13:27:00,1,,,,1,
2025-10-13 13:27:30,1,,,,1,
2025-10-13 13:28:00,1,,,,1,
2025-10-13 13:28:30,1,,,,1,
2025-10-13 13:29:00,1,,,,1,
2025-10-13 13:29:30,1,,,,1,
2025-10-13 13:30:00,1,,,,1,
2025-10-13 13:30:30,1,,,,1,
2025-10-13 13:31:00,1,,,,1,
2025-10-13 13:31:30,1,,,,1,
2025-10-13 13:32:00,1,,,,1,
2025-10-13 13:32:30,1,,,,1,
2025-10-13 13:33:00,1,,,,1,
2025-10-13 13:33:30,1,,,,1,
2025-10-13 13:34:00,1,,,,1,
2025-10-13 13:34:30,1,,,,1,
2025-10-13 13:35:00,1,,,,1,
2025-10-13 13:35:30,1,,,,1,
2025-10-13 13:36:00,1,,,,1,
2025-10-13 13:36:30,1,,,,1,1
2025-10-13 13:37:00,1,,,,1,1
2025-10-13 13:37:30,1,,,,1,1
2025-10-13 13:38:00,1,,,,1,1
2025-10-13 13:38:30,1,,,,1,1
2025-10-13 13:39:00,1,,,,1,1
2025-10-13 13:39:30,1,,,,1,1
2025-10-13 13:40:00,1,,,,1,1
2025-10-13 13:40:30,1,,,,1,1
2025-10-13 13:41:00,1,,,,1,1
2025-10-13 13:41:30,1,,,,1,1
2025-10-13 13:42:00,1,,,,1,1
2025-10-13 13:42:30,1,,,,1,1
2025-10-13 13:43:00,1,,,,1,1
2025-10-13 13:43:30,1,,,,1,1
2025-10-13 13:44:00,1,,,,1,1
2025-10-13 13:44:30,1,,,,1,1
2025-10-13 13:45:00,1,,,,1,1
2025-10-13 13:45:30,1,,,,1,1
2025-10-13 13:46:00,1,,,,1,1
2025-10-13 13:46:30,1,,,,1,1
2025-10-13 13:47:00,1,,,,1,1
2025-10-13 13:47:30,1,,,,1,1
2025-10-13 13:48:00,1,,,,1,1
2025-10-13 13:48:30,1,,,,1,1
2025-10-13 13:49:00,1,,,,1,1
2025-10-13 13:49:30,1,,,,1,1
2025-10-13 13:50:00,1,,,,1,1
2025-10-13 13:50:30,1,,,,1,1
2025-10-13 13:51:00,1,,,,1,1
2025-10-13 13:51:30,1,,,,1,1
2025-10-13 13:52:00,1,,,,1,1
2025-10-13 13:52:30,1,,,,1,1
2025-10-13 13:53:00,1,,,,1,1
2025-10-13 13:53:30,1,,,,1,1
2025-10-13 13:54:00,1,,,,1,1
2025-10-13 13:54:30,1,,,,1,1
2025-10-13 13:55:00,1,,,,1,1
2025-10-13 13:55:30,1,,,,1,1
2025-10-13 13:56:00,1,,,,1,1
2025-10-13 13:56:30,1,,,,1,1
2025-10-13 13:57:00,1,,,,1,1
2025-10-13 13:57:30,1,,,,1,1
2025-10-13 13:58:00,1,,,,1,1
2025-10-13 13:58:30,1,,,,1,1
2025-10-13 13:59:00,1,,,,1,1
2025-10-13 13:59:30,1,,,,1,1
2025-10-13 14:00:00,1,,,,1,1
2025-10-13 14:00:30,1,,,,1,1
2025-10-13 14:01:00,1,,,,1,1
2025-10-13 14:01:30,1,,,,1,1
2025-10-13 14:02:00,1,,,,1,1
2025-10-13 14:02:30,1,,,,1,1
2025-10-13 14:03:00,1,,,,1,1
2025-10-13 14:03:30,1,,,,1,1
2025-10-13 14:04:00,1,,,,1,1
2025-10-13 14:04:30,1,,,,1,1
2025-10-13 14:05:00,1,,,,1,1
2025-10-13 14:05:30,1,,,,1,1
2025-10-13 14:06:00,1,,,,1,1
2025-10-13 14:06:30,1,,,,1,1
2025-10-13 14:07:00,1,,,,1,1
2025-10-13 14:07:30,1,,,,1,1
2025-10-13 14:08:00,1,,,,1,1
2025-10-13 14:08:30,1,,,,1,1
2025-10-13 14:09:00,1,,,,1,1
2025-10-13 14:09:30,1,,,,1,1
2025-10-13 14:10:00,1,,,,1,1
2025-10-13 14:10:30,1,,,,1,1
2025-10-13 14:11:00,1,,,,1,1
2025-10-13 14:11:30,1,,,,1,1
2025-10-13 14:12:00,1,,,,1,1
2025-10-13 14:12:30,1,,,,1,1
2025-10-13 14:13:00,1,,,,,1
2025-10-13 14:13:30,1,,,,,1
2025-10-13 14:14:00,1,,,,,1
2025-10-13 14:14:30,1,,,,,1
2025-10-13 14:15:00,1,,,,,1
2025-10-13 14:15:30,1,,,,,1
2025-10-13 14:16:00,1,,,,,1
2025-10-13 14:16:30,1,,,,,1
2025-10-13 14:17:00,1,,,,,1
2025-10-13 14:17:30,1,,,,,1
2025-10-13 14:18:00,1,,,,,1
2025-10-13 14:18:30,1,,,,,1
2025-10-13 14:19:00,1,,,,,1
2025-10-13 14:19:30,1,,,,,1
2025-10-13 14:20:00,1,,,,,1
2025-10-13 14:20:30,1,,,,,1
2025-10-13 14:21:00,1,,,,,1
2025-10-13 14:21:30,1,,,,,1
2025-10-13 14:22:00,1,,,,,1
2025-10-13 14:22:30,1,,,,,1
2025-10-13 14:23:00,1,,,,,1
2025-10-13 14:23:30,1,,,,,1
2025-10-13 14:24:00,1,,,,,1
2025-10-13 14:24:30,1,,,,,1
2025-10-13 14:25:00,1,,,,,1
2025-10-13 14:25:30,1,,,,,1
2025-10-13 14:26:00,1,,,,,1
2025-10-13 14:26:30,1,,,,,1
2025-10-13 14:27:00,1,,,,,
